Season;Date;Location;Event Type;Event Name;Round Number;Round Name;Player;Player ID;Club;Game Number;Score;Handicap;Cumulative Score;Stage Rank;Cut Line;Cut Basis;Overall Cumulative Score
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Kai Bräutigam;38115;;4;210;0;909;53;;;1999
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Kilian Kral;38510;;4;142;0;941;38;;;2001
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Klaus Lilge;7080;;4;202;0;897;56;;;1886
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Lucas Kasenbacher;25340;;4;183;0;938;40;;;1976
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Lukas Pfaff;38909;;4;135;0;678;92;;;1558
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Manfred Weidinger;38851;;4;148;0;794;87;;;1681
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Marc Schmidt;38734;;4;218;0;1008;20;;;1908
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Marcel Müller;28367;;4;0;0;0;94;;;1016
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Marco Probst;7602;;4;231;0;1003;21;;;2189
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Mario Burghardt;12248;;4;167;0;914;51;;;1952
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Markus Fischer;38237;;4;187;0;885;64;;;1920
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Markus Hanauer;38214;;4;197;0;1009;18;;;2063
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Matthias Kuchling;16583;;4;174;0;893;57;;;1945
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Max Wiemken;25557;;4;213;0;968;28;;;2077
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Michael Brandt;38110;;4;145;0;793;88;;;1820
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Michael Eisenmann-Seybold;7595;;4;200;0;1150;2;;;2234
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Michael Ring;7317;;4;179;0;900;55;;;1915
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Moritz Wiemken;25830;;4;207;0;1066;8;;;2470
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Nicolas Kabel;38092;;4;177;0;864;74;;;1935
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Niklas Weiske;25484;;4;167;0;856;77;;;1991
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Oliver Schütze;38550;;4;240;0;1022;14;;;2143
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Baszler;7886;;4;216;0;978;24;;;2086
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Freudl;16796;;4;204;0;1014;15;;;2122
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Hardt;16809;;4;213;0;945;37;;;1949
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Stemmler;16495;;4;191;0;928;44;;;2123
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Thurner;38530;;4;174;0;984;23;;;2279
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Peter Börding;7593;;4;202;0;970;27;;;2101
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Peter van Lengen;25297;;4;211;0;859;76;;;1791
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Rainer Schöllhorn;16069;;4;232;0;870;68;;;1849
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;René Erben;25953;;4;139;0;824;85;;;1785
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;René Jurischka;38593;;4;120;0;872;66;;;1802
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Robert Kristof;10124;;4;200;0;960;34;;;2004
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Rudi Bauer;16860;;4;180;0;869;69;;;1849
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Sebastian Gräfe;38687;;4;188;0;985;22;;;2064
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Sebastian Hinterwimmer;7885;;4;234;0;1079;7;;;2272
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Sergio Tavares;22116;;4;184;0;831;84;;;1837
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Simon Bauer;16861;;4;178;0;888;61;;;1917
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Steffen Birkner;25082;;4;245;0;1011;17;;;2094
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Steffen Jahre;7816;;4;155;0;711;91;;;1619
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Stephan Ruffershöfer;16899;;4;201;0;844;81;;;1832
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Thomas Auer;16888;;4;200;0;1044;10;;;2087
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Thomas Kalkschmied;25672;;4;138;0;801;86;;;1697
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Thomas Moser;38907;;4;185;0;888;62;;;1950
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Thomas Wiedemann;7028;;4;225;0;958;36;;;1986
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tim Olde Damink;25521;;4;162;0;893;58;;;1908
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tobias Derbfuss;38270;;4;178;0;920;49;;;1915
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tobias Franz;25638;;4;146;0;915;50;;;1938
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tobias Kramer;38885;;4;189;0;891;59;;;1923
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tobias Wiedemann;25695;;4;187;0;862;75;;;1887
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tom Eck;38050;;4;0;0;156;93;;;1164
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Winfried Goller;7722;;4;180;0;924;47;;;2120
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;#N/A;38693;;5;164;0;1011;81;;;1011
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Alexander Schmidt;16292;;5;153;0;1008;83;;;2141
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Alexander Scholz;16352;;5;191;0;1122;46;;;2317
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andre Michow;16965;;5;177;0;1105;51;;;2248
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andreas Brendel;38033;;5;215;0;1124;42;;;2189
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andreas Hernitschek;16386;;5;278;0;1253;12;;;2610
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andreas Hölzl;38305;;5;197;0;1038;73;;;2116
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andreas Schöllhorn;38568;;5;140;0;1065;67;;;2144
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Anton Mutz;25005;;5;212;0;1189;22;;;2207
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Asterios Fourkiotis;25555;;5;158;0;1287;7;;;2160
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Bernd Trapphardt;16559;;5;181;0;1066;64;;;2163
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Bernd Wiemken;25203;;5;202;0;1318;4;;;2598
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Blasius Stibel;7849;;5;106;0;878;90;;;1785
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Bodo Konieczny;18802;;5;227;0;1414;2;;;2810
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Carlo Luft;38652;;5;188;0;1078;59;;;2189
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Erlacher;16760;;5;164;0;1005;84;;;2108
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Feller;16007;;5;179;0;1141;36;;;2009
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Lechner;25064;;5;170;0;1036;74;;;2128
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Rechenberg;7865;;5;224;0;1265;8;;;2542
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Schrempf;7646;;5;208;0;1166;29;;;2300
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Schuster;7723;;5;202;0;1254;11;;;2303
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Daniel Alexander;16443;;5;203;0;1169;28;;;2238
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Daniel Börding;7591;;5;227;0;1264;9;;;2445
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Daniel Hellmich;7314;;5;127;0;1161;30;;;2293
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Daniel Schwank;16215;;5;200;0;1138;37;;;2221
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Dieter Schuster;7721;;5;147;0;1013;79;;;2104
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Eduard Bolender;25408;;5;206;0;1218;17;;;2213
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Enno Jackwerth;16263;;5;163;0;1124;43;;;2247
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Eric Gogala;46005;;5;265;0;1370;3;;;2507
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Florian Hanauer;38001;;5;189;0;1117;48;;;2208
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Florian Stangl;25690;;5;207;0;1128;40;;;2275
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Frank Wiemken;25205;;5;256;0;1223;16;;;2470
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Gregor Arapow;38575;;5;196;0;1066;65;;;2004
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Günter Denz;16398;;5;188;0;1289;6;;;2438
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Harald Eggl;25229;;5;173;0;1080;57;;;2123
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Harald Laub;7597;;5;189;0;1197;21;;;2163
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Horst Schön;16346;;5;158;0;1024;77;;;2109
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jan Musiol;25166;;5;222;0;1182;25;;;2383
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jochen Birkner;7937;;5;139;0;1013;80;;;2071
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jochen Mücke;38842;;5;214;0;1079;58;;;1944
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jörg Woyscheszik;25350;;5;163;0;1089;55;;;2109
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jürgen Harry Schmitt;7961;;5;191;0;946;89;;;1741
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jürgen Reichel;7772;;5;192;0;1042;71;;;2050
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Kai Bräutigam;38115;;5;167;0;1076;61;;;2166
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Kilian Kral;38510;;5;201;0;1142;35;;;2202
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Klaus Lilge;7080;;5;169;0;1066;66;;;2055
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Lucas Kasenbacher;25340;;5;194;0;1132;39;;;2170
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Lukas Pfaff;38909;;5;0;0;678;92;;;1558
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Manfred Weidinger;38851;;5;161;0;955;88;;;1842
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Marc Schmidt;38734;;5;210;0;1218;18;;;2118
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Marcel Müller;28367;;5;0;0;0;94;;;1016
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Marco Probst;7602;;5;169;0;1172;27;;;2358
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Mario Burghardt;12248;;5;191;0;1105;52;;;2143
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Markus Fischer;38237;;5;239;0;1124;44;;;2159
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Markus Hanauer;38214;;5;167;0;1176;26;;;2230
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Matthias Kuchling;16583;;5;184;0;1077;60;;;2129
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Max Wiemken;25557;;5;177;0;1145;33;;;2254
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Michael Brandt;38110;;5;221;0;1014;78;;;2041
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Michael Eisenmann-Seybold;7595;;5;297;0;1447;1;;;2531
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Michael Ring;7317;;5;168;0;1068;62;;;2083
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Moritz Wiemken;25830;;5;190;0;1256;10;;;2660
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Nicolas Kabel;38092;;5;167;0;1031;75;;;2102
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Niklas Weiske;25484;;5;190;0;1046;70;;;2181
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Oliver Schütze;38550;;5;213;0;1235;13;;;2356
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Baszler;7886;;5;225;0;1203;20;;;2311
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Freudl;16796;;5;217;0;1231;14;;;2339
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Hardt;16809;;5;193;0;1138;38;;;2142
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Stemmler;16495;;5;179;0;1107;50;;;2302
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Thurner;38530;;5;202;0;1186;23;;;2481
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Peter Börding;7593;;5;173;0;1143;34;;;2274
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Peter van Lengen;25297;;5;222;0;1081;56;;;2013
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Rainer Schöllhorn;16069;;5;156;0;1026;76;;;2005
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;René Erben;25953;;5;177;0;1001;86;;;1962
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;René Jurischka;38593;;5;169;0;1041;72;;;1971
